puuid,total_game_duration,avg_time_between_games,win_loss_ratio,unique_champions,kill_death_ratio,avg_champion_level,avg_gold_usage,avg_daily_streak,churn,total_active_days
_Dkhlv6hJJvPnt7BIm-e3qD8EOw7XQLl8ufIMVIxCgnuO0-T-yWNwC9FASu5Z4ileiHO45WHVXi8Mg,1676.2,1035616.5,0.25,2,0.6666666666666666,15.4,24282.0,5,1,5
lRY1NZCqEb3lNpeZgzkod_fvuLHssjvK1zIR8QrWz8ZrhsmyMO3XPum5dyfonHcFhVoxrYYToQuhxQ,1923.0,2755689.0,0.0,2,1.25,16.0,26526.5,2,1,2
S_nmkiVl3LEgIQ7QKysI43WRQIsCaXDCUM8100qqtIifdaYLX6nNv4aVmFWZuMQBPruTQBWsHv8Eug,1704.2857142857142,364652.3333333333,0.4,6,0.7735849056603774,14.86,23903.571428571428,3,1,3
fGOkqleUZ5ZhIOmOLhI6k5o-thLhuS92uZYaAtOGpaK4DZ5Yh-WRGlYb3OWEVl9gTM-b08Nk3hbYqQ,2094.0,0,0.0,1,1.3333333333333333,16.0,29355.0,1,0,1
I0EX_1fEWULrYTOp7p1T9hU8GPN4wDAVMjCHj4E4w8I3VShXpaoOkV4pLAMGkCSI8MmLZU_cX5rZhA,1662.5,2359317.8,1.0,6,0.2553191489361702,11.83,14610.666666666666,6,1,6
8G8y3AIPKFlttM4OGp5B13xrdVbvsvOePRC-NLdEoifmHG9Arx0j1AP2dsQmtrVbewpk3M3yc7ZY7g,1249.0,0,1.0,1,0.0,12.0,13333.0,1,0,1
mN9H3wU9JhTW4Uy0TvnWoQo5ZAkNQAYQfTH61d4RnewSclaqmC5yxdhVq6DhncygKDHFDmb0Pw6QzA,1239.0,699622.0,2.0,2,14.0,13.5,19802.0,2,1,2
0GoRkV-ZMrGSKqxaGgSn7NIWMU6L0pq--NdP_jObZZPNtb7qcbp0YU0ZMglp4UtexUrjcAIs_mrIAQ,1249.0,0,1.0,1,2.0,14.0,17911.0,1,0,1
PALWlgJwXVi0w7v40bYDsbkNNxN-HUum4zeWgq-iDIHO-6yXbPY_2p9qIqnjB1o_3bnPScUxlphZXg,1249.0,0,1.0,1,3.0,12.0,19297.0,1,0,1
wSupoBi9oq06kV1V9NFw3oCVuNPHSpiVS1r81iUY0G7LdWpuw-hw2_rWIaTcANJszxC7RPWeI4vNSA,1672.5,28801.0,3.0,3,0.6363636363636364,11.75,16540.0,2,0,2
dKM061KLiOG04CsR9GuG50INvLKXcvMxmJ1vKyNo6okMWO9cHIJv7SgtHIaHgN7fwUJ9sMebXa4b1w,1469.0,460.0,0.0,1,0.6666666666666666,14.0,16712.0,1,0,1
OT5Uey0U0-q-KSsrxDgeDL-n7skJaciwm7LCjjFqkmUrm_lgTo1No2eJqtW-8enNA-5JPH_2K9-3HQ,1555.5,11835328.0,2.0,2,0.875,14.5,19250.0,2,1,2
4qOpXXtlxKRsGialk6-ka39kH2MOQ6Y83vFRLRE-LPcdwfS-m6W6D7mGcsLlWSCMNcdCfG3nMvEU6A,1689.0,0,1.0,1,1.0,14.0,22898.0,1,0,1
TQh2y2zomQd1c3QXX1_jxqG-57LFyHny-XcQTlF8KG7SnPI-IzNuuEhfGV275R7Ql87FF7KhDMul-Q,1813.0,600748.0,1.0,2,1.5,16.0,27777.5,2,1,2
R-DVCcQbfZd0KAWAmiQqglsLrSWX3MikKl4c1XmtnE_SCc8gF5Lk0FItCNekttEP9zgBro8eYOwC6w,1521.0,235268.0,2.0,3,1.1666666666666667,14.0,22041.333333333332,3,1,3
VP9dipCMXY3PYLcHKr3-0UbE1Wun0tAGszPKcmaPndHXoN-lmf8tKllxgkj6vDGCBlBbBrJMyhmp5A,1627.0,2138685.4,1.0,4,0.2631578947368421,11.83,15178.666666666666,4,1,4
-hG7isgHxnbxdF-hrM5HVithW8q0rb0XjAKFxOSAGixB-GVSPBKYYcGNs9V98UPmHDXfrXdF3CdcHA,1735.3333333333333,6128169.5,2.0,2,0.7692307692307693,15.33,19333.0,3,1,3
6v2qY7cim6q-iBmZiRFFZYRvY5t-d_P_WqzP2bapjBduDLYRGIU6ZAIQwIObsfmUFwFTqeWFP2UpNw,1569.0,0,0.0,1,1.6666666666666667,14.0,22157.0,1,0,1
MEk24TyvmBR63p5_1Vd0GmZcwjNRTrcbqnysaZYUgASsOR9TLzJuNWTmdkyk2sZNliNTExA8O_60HA,1569.0,0,0.0,1,0.0,12.0,15268.0,1,0,1
f0lWFK-jGeuSex-f7HKyBiiwScyM9SDAa2PkVeTPklGyQD4Y3wG4O-Ct2N3pCWXFq0u_CKwbqe0E6Q,1569.0,0,1.0,1,0.2,15.0,18926.0,1,0,1
jGrMj4EesPCVFnNFjHQHjovYbsgyEaTQo2knzMDwfQslBeZ0aZpJEwKrvrGWZBTpERmAGPwJqq40Vg,1569.0,0,1.0,1,5.0,15.0,19291.0,1,0,1
CSTA7hGrFmKyeFkZAc_JQmwKP4nQiklJb_9DHY5MnkZ_rFldsaMQ88aaLW9OMBrYRGwSvjMHaFli-g,1582.7272727272727,1485221.1,0.5714285714285714,9,1.0851063829787233,14.91,20994.81818181818,10,1,10
PVDTOKntRfn6PmkqfIYhPYA7Q6J9aW2XvikyEhMtxpngtGxBRKv1dC-AeV1FAuRGMBPVCLR1wYYv8w,1241.0,3172903.0,2.0,2,15.0,12.0,20792.0,2,1,2
WaR2VGA_3d25EBft0J2tppUiixpFz_NH9HiKWkUhyIaNulBjUb9M_8ZGvTV3jOA_e5ZwuWRL6ZwyYw,1688.0,2816794.0,1.0,2,0.5833333333333334,12.5,18870.0,2,1,2
2KPB2R7W0JwpG5E2Fhr4QmhiqqQa3uI4ZrvRYGV0UjAR-3a2OAeUnh51UCKaKGp2PbKkEmJL4E1Zpw,1769.5555555555557,675125.375,1.25,3,0.9629629629629629,14.89,23881.777777777777,7,1,7
l1bWLg12cA-6VUDT65YjfP3CzOzM8ZK_5LTgkIjE5qn3EYb3tKj2htVbo1Q9a9i4DX90vTJAA4PztA,1962.6666666666667,390762.0,0.5,3,1.2941176470588236,15.67,25605.333333333332,3,1,3
0FHyxx5G5oIvgDDnqVFtHlSbEe0awaZzBbciNH_XsVHNsKpkzRZ7XV96bLenRtkuyhAOe8mwqxNTQg,1711.0,249167.33333333334,3.0,3,0.38461538461538464,12.25,15416.0,4,1,4
I7TfgEgGw8yVM3yVQ4GeGTG5H-rRHeP_CsBoauqKx5LDja6FNf0NBf5mHI3qwa1hUzsWeX3Z6BD-Hg,2350.0,0,1.0,1,0.18181818181818182,16.0,19954.0,1,0,1
yuD4klUztS04qCLMu_KjpONFR3wEJrs4iqG1UAhF8n6JRzzQYdhJ0SYckEq4NMq9kAfh3v4i6sGDAg,1359.4285714285713,1108361.8333333333,2.5,4,2.0625,12.14,18084.14285714286,7,1,7
PtolyRHBPx7is11BTHm4alXJRUXJ6Y64-UAGV2RuxJDruxgXt62fxs-fVDMSwWyysFoONvU4EFMDjw,1808.0,2419091.0,2.0,3,1.9285714285714286,15.67,24997.666666666668,3,1,3
JoGp4FeKJcePaxJ3v-db9Vr7Dsj-6Mwq0wMPU29AxUjs9gqFAVH5U8RpvaZ4eBsGyBD7oa79Z2V2pA,1525.2,378176.0,4.0,3,1.2857142857142858,12.6,21302.2,3,1,3
42bag_aATbBR8t1e_3ZLUete1-UAHQ1nhg-0w_4qX141_4kzEN0PaCfI0iZFdlRN9v4s8Zu4VEhdlg,1950.5,12065789.0,2.0,2,0.8333333333333334,14.0,17888.5,2,1,2
OqQLAXHAVDPlSnbuae6BBY1e3oqxJIHBPxpGr49w1oDxl-PI7KjMDPqsmqREuiwvrUCxLR7R-qT7bw,1584.0,0,0.0,1,0.8571428571428571,12.0,18165.0,1,0,1
mfzf6EAsm42hUqjZITZag9w-WZWwsOwLef_DNs1luPUqnhWhXe66XTIv2Jzlrepsi-HdcSig2a-TNg,1888.0,950607.0,0.5,2,0.782608695652174,15.33,25028.0,2,1,2
ztIVGB_qJbhxKJUWe7ShOURWpUuV7Z8nZyXh2CQ9oS1ejOU8KB8jvYs9fcelbhisJooSRl8nvW624A,1631.25,163932.06666666668,1.2857142857142858,7,0.6272727272727273,13.75,20509.5625,8,1,8
UP5HhRxrtBfIuHYw_-_Zrt2srZJC1KqsQTr4c36n0USD3owuQOZ-smGwrNjwbcQ_QADEBkbTM1m3sw,1584.0,0,0.0,1,0.1111111111111111,11.0,13414.0,1,0,1
7_XHadL1U5zq8z66ZarkcmSps_gKJNQ7bL7lrK34mHMSNZ3rHvbyZDbepAhYm7zeyY05f23fkmX0yA,1584.0,0,1.0,1,1.0,15.0,19241.0,1,0,1
7QY5iCXDeIzDqlwktVs3V2kbhV6Mzj9QUpWSXXQDAEHUcS3seB85MmZlCwiDtwg4fnyPSpwOT3lhzw,1139.0,338236.0,3.0,1,2.6666666666666665,12.33,17699.0,2,1,2
fBM0iZFukzwnjNYkebXo0jbk1YJeupTMXIHCPsHGTHUJ8cnfDaLPnvhwIY2dSNDsOZzL2Kysn8kGzA,1603.5555555555557,676493.25,1.25,8,1.069767441860465,14.67,20920.666666666668,8,1,8
rOHGZHzIyyyqNr-hVoVtM8yt7dTZYhh_mTUIBS8rULQjt8mMa0SoMgemikMJCRTH5gXgYh1lr3p69w,1589.0,0,0.0,1,0.3333333333333333,14.0,16991.0,1,0,1
tIXu8jkEYcsuIY_e644cjy0Lv4sfV2-cftmLgb6CSVR4-VfK_hAszQmu1rG5Ql2nTxyHttGHpCcK_A,1435.3333333333333,2462880.4,0.2,6,1.12,12.83,19057.833333333332,3,1,3
I13rMwexiJ3-Xj-FXbr5kvypr_D0YPoDifek_OqNtMV8fHxn3pCt25QX3wVqe4NkyfqTSb4P0tntbg,1479.0,82812.0,2.0,1,1.65,13.0,25343.333333333332,2,1,2
TZlpN61Zb5H_TPuqrsFm1iY9RCCaC855-ELoVZhawuz53qXg_EdThJ-kT76GqKl7J6fKGHHo-ew_WA,1351.6666666666667,2203151.0,0.5,2,0.3,9.67,11611.333333333334,2,1,2
D3ro3iFOW6RZGcrOw3m9r6TqL4co7yGXnewMEGe4OXVx75tezsuKN2BuUrZEqwkSAmD2arG7CbiPXw,1241.6666666666667,4089857.0,2.0,3,1.3846153846153846,12.67,18908.0,3,1,3
7G-Kpt22oKm_LNWpdq--geDP4xP1mkmkKGnTBl0V20U7mMRVxS6dkqgRHm9ekfdxbZqEjyHjH-OlyQ,1250.5,3586305.0,1.0,2,1.0,10.5,18964.5,2,1,2
7mvo4-6R1YqkdtR37Llc2CgWp-SnGDMkaFiKSu-ld471E6PE3mjXu7yHkcHkt-EHsqg7x4mElV0klA,1589.0,0,1.0,1,0.0,10.0,13933.0,1,0,1
0y8cpeVFpJQ4wtpuOGoQ77cv9l9ArPhn78Ck3Hw_Ni_lJxDBmZtqb0ewe1L_sLhGkeuS5q5nKlxDMQ,1442.0,0,1.0,1,1.3333333333333333,14.0,20463.0,1,0,1
wILoKg_pDEH93qDQcFjOPWe-tm4Azy6ow33mMw8YVUB4oWpCM4wQLYJZf69iFVSUPnAyCVvMZhXayw,1562.6666666666667,410217.2727272727,0.3333333333333333,2,0.7777777777777778,13.83,20059.583333333332,8,1,8
5at7k_TN8H2UMB8_f-_3ZnB4i6-KsypRLCRVpsHBv4Ke60hjpW7UkqDVBF8eSYr_NDd0yCIpmf4U7w,1244.0,435064.0,1.0,2,0.0,9.5,10223.5,2,1,2
arJR5lPvmPWRGQqKHcTn32YCqJQd10JuJy8tsRV_FLyxZ6SNxlDYPn25gSajHPuiqDFwkvTsN9C2VA,1442.0,0,0.0,1,0.14285714285714285,10.0,9858.0,1,0,1
9AvHGtC52lKkjRDEyovQyexjE1rzFk8QEckN1ze19Qb6FR49A9CZ1z7tL2vbLxTntd_S7KK0WAkJyQ,1439.75,3994804.0,0.0,4,0.6956521739130435,12.25,17695.75,4,1,4
FAetsW1PQ7C1qq2FnQKdxkPBTpATkkYX8RxuY29ho1E7v4v7LZ87xrELxoFPffzxzbBmCf_ahItY0g,1568.6666666666667,1546033.125,1.25,8,1.4444444444444444,14.89,21987.333333333332,5,1,5
__BarsxdoPjogKboYpgpHSs441hAFDbbUpnJVQ8BpTls1yOYblWqtlsW2q3PjDrQcsX_tsCTSiMXlw,1617.5,1009480.0,0.3333333333333333,1,0.7222222222222222,15.0,19663.75,3,1,3
f2JpSCW0Izcc-6_CeVBv9dx-JK8_uvDQ_1F3xyyELyxC7VRZ82jbnqddFxCjQi2UHq0qHv7b1SN83A,1680.7142857142858,2362407.0,0.75,6,0.9736842105263158,14.57,21172.285714285714,5,1,5
-bPFGjbn50OvDskkYJhF1m_Kw-n9UqU1CQ1yebXrejuoQji4vL2yk1sW9Pr1jGMkpQ4yIgN-K2B5RA,1381.0,334473.0,0.0,2,1.0666666666666667,13.0,19632.0,2,1,2
K__bSlrCUA0H7sm8Tvj9nqL19waDNWXAy80yMh9rjwvJFvdDh3IsQu32jhd_JYeXqfHxZhluuV0WaQ,1620.0,904692.5,0.5,2,0.8888888888888888,13.67,20716.0,3,1,3
dPpTDALRewSKowrsJmwBdOKgbBo6bL7qonkGG62Ziv1hPfkkh3GGjCoSTgzLe6p8l2aXyClahb545w,1540.3333333333333,4777605.0,2.0,1,1.5789473684210527,14.67,24517.333333333332,3,1,3
KFTtUhcDKwgFj9eyuxnh8c2SZI-OWlXPJCa1NX852vEfJf_bIIWpCcv7_h1WoU-0KpSZ2u_9ys3ayw,1731.125,1705711.5714285714,0.3333333333333333,6,1.0545454545454545,15.0,23053.0,8,1,8
vnvIG7UXsp8n0nkIl8BDPO8LguEU1ZoGmIJkOWeP7T0GNvrGgXohD6eAWOTORMigyA1sccWGGe5YXg,1673.3333333333333,1337027.0,2.0,3,1.0,14.33,22156.666666666668,3,1,3
_a3-DjidmDC4SieVvfASZp6Se9R4__PjoqL6n6b88WfuPh9oazMF5IJYURe-Sf8TcHXpQoQWXLhtug,1478.0,3059831.5,1.5,2,2.1333333333333333,13.8,20076.8,5,1,5
v07c0E0q3tXy9GFY7oFykBeCK-nvBSIMK8JLDe24hKU6qOXopYoKXZRgsr7odfnpF_KHEpH444GWMA,1362.6363636363637,1266664.4,1.75,7,0.9459459459459459,11.82,15486.09090909091,9,1,9
Q8KW7dgq6YrRMAMHfqe8w8ZD7UGsOQEKy-HYMEEIP26CXgRthWjN2W0cM5GZjvg5OfjvfLO42eP4dA,1665.0,255752.0,1.0,1,0.75,14.0,22070.0,2,1,2
_rsMFe_FBlUblYsLXRkY1OQgmpD0HPcHMmmKvJICXE2t4ZARtVZt38Xc2iICXZqtvmRwUHcYjE7hyA,1507.0,4189657.0,1.0,3,1.0416666666666667,13.75,20252.25,4,1,4
0gvLWISTZzoZginzxCTkcelCnzViPBNbCtkE_13ROGcuN0pUS3MqPCnHxZ53A2_HXBErGHTUDhM2Fw,1194.0,2154081.0,0.0,2,0.5454545454545454,10.5,15075.0,2,1,2
uDjpdY80ncfahdSTQJPwjyCKDpN08fPbHqnmNsS2G8SSOfBVIMDovtY0wK4qB4EgILRSMDA1y6RJQw,1153.0,0,0.0,1,0.75,11.0,14036.0,1,0,1
cjiK4csjDc1xbYMBBES7SLa2nTpsAis8de0sKrhpd_Fw6agZ4NlkKvTetOk_YWzqJJEjTdZZox8jAg,1306.5,2313744.0,0.0,2,0.42857142857142855,9.0,9828.5,2,1,2
DyURjxLYvWxdrjiUoQ74rVLa0IGr04eQQ1BcBKbOueRCkWOBttKnUOsfKDMlv8K10QKE6euP1_bzBQ,1927.0,0,0.0,1,0.36363636363636365,15.0,25033.0,1,0,1
fB9V8V6WMRIZrKT9_JwDmbhp42xNint60dbyyQdkS4dZqXEgZUW91g7fsTcnDU-YTJ8d8xK6VQ-jMQ,2085.3333333333335,4953595.5,0.0,3,0.7916666666666666,15.33,28664.333333333332,3,1,3
5MnnIKEkHTPELMLi4tgTGdMJv2wawg9iqu2vpxfduyM5iv9VgVjI1HWva7SotTZ7qi1dgNRzzNpX0w,1927.0,0,1.0,1,2.0,17.0,29175.0,1,0,1
5MGAnudpfTR8YOHuROf40IRBtmldaReiLhqvqDu46lL1uisQVSk2QrRRkb8nMOy8J7KBEQSHXhy-PA,1560.6,273120.22222222225,2.3333333333333335,2,1.3611111111111112,14.1,20673.5,7,1,7
Ae8mttptDqD0jKikYgvOQTdR_c9r8SKCpYWu51UkGge4aq1_wziBJLJwZEEP3gG-19OuY4X-NX7hbQ,1927.0,0,1.0,1,3.0,14.0,19419.0,1,0,1
LOWiQ6bUIBX2GsQjN2Xo19HUhjQv2Nvn7qOlyTnYjgAu63bMgFeRMJPmv7lhlKaYZa3CAUKsmNxd_w,1649.5,460.0,2.0,2,2.7142857142857144,15.5,25161.5,1,0,1
XDXtvVNr5HHYClfGvlpqnQcFnAxeh9D4Vw9uDHGIkCernM9f04O8Iclwj5BoloGkx9gy89maBHr-bQ,1399.3333333333333,5741489.5,2.0,3,0.8461538461538461,14.0,18254.0,3,1,3
t96tB6NzXMG1lzWHGiyquJ_h2jfq4i1TVRl_t-bMfw24-0lFZS0YCEsKlpXTq33EVuu9mR08lxJJ-w,1450.0,0,1.0,1,1.2,13.0,19849.0,1,0,1
aUjhlfyQ5x-JFQ8smT9tqln_rVtHTWqY_Wv6IaGiYzRBgOGDm8EqRJDlpWNE93neWEXQd31S2UcJcg,1582.6,1289101.0,4.0,5,0.041666666666666664,11.6,13570.6,5,1,5
HlrkTqp3ajS8oBJwcbnYOWYRpLKybyMg6MxwKO9s02qTQG3gOKXSVz4xm1qpoKcjpxv42n64fu74OA,1630.0,628105.3333333334,3.0,3,0.7894736842105263,12.25,18256.5,3,1,3
rJdNtRZERoDJIlo0BnPdrVpYYsSWJ72jKQTp4zvN9dcXI8OCO-SSu2jU4cHllfvw4HYHvhWnCKScGQ,1450.0,0,0.0,1,0.6,13.0,16276.0,1,0,1
VLNdevpVsStlmuizHTjjyXZmHlIywDqtctufs-DjQLzTURGwUd7TWIWJiEliPHfE4AAjVgbJhRs05g,1450.0,0,0.0,1,0.8333333333333334,12.0,18710.0,1,0,1
-FAOFQpTaHKRazj9PGnqLvTr8Vcc4rmkckky2Lpes-ch4IfsGa7SyjwTIWUNsxoKjSSXVytBLddIEg,1387.0,2893612.5,3.0,2,1.2,14.33,19782.666666666668,2,1,2
OMlmrQEbxl0yP-DVjTwg2NhIFdG1SETHAGr6WrNXjhUzrjIRpZItsUIOSrCEUxlUBrJJInThZxaH8Q,1486.6363636363637,431586.3,1.75,6,1.4666666666666666,13.0,20330.81818181818,8,1,8
_H_oO4j7LXD6td3osq4zZuNLPw1VoethvQONQ4q6R4QvQ6F4cuQST7-pGyuSYD2WJk8pzSaGXreZ1g,1492.6666666666667,763330.5,3.0,3,1.4545454545454546,12.67,21368.0,2,1,2
L0TjU_4ZEdXQEG4-_x81JUGHVw63kQJmDhrxlI4jB42bjEcrzQAzGlb_QMpHkvi9w9jNm_7adLpdRw,1849.0,0,0.0,1,2.2,15.0,26292.0,1,0,1
ShYnM89HaRvO7kXXCQ4ovQ7y1Bo6S-__iaCLe39rBlg19F16ZANdP6kIzvXRr9faMvdnn3D6S94I8w,1725.142857142857,734290.0,1.3333333333333333,5,1.2,14.57,25689.14285714286,5,1,5
vlmSh6jXsufZi0XRKQH3u7yWT2idLkuE3-qSaH6GtsYr5dtPI02q5fZriqade6-yntK1a4i-21M98g,1783.6666666666667,1548334.6,0.0,5,0.9393939393939394,14.5,24945.333333333332,4,1,4
KdOX9Cq8_DqeEVNdDumgC5Lj_njoQu_W2FiHdCYpbwGeymO1IAn1gWTBGQinPZ29h34MSdqnSp0EdQ,1900.0,2550753.0,0.0,2,0.16666666666666666,12.5,15504.5,2,1,2
w1B0AL2F9LYMcN0pJFG81mj3q2VidOGIcP4F6hABZGRI30jJ4kLS8ZhSvU5mYN5swCn5zlBdkIhJkQ,1048.0,0,0.0,1,0.0,10.0,9597.0,1,0,1
8Fu4gWUc9hWXPLjFuwBSfN6d9ZNQ5-r_1RAfmiBffKDrVum16-qtbD-_VjgmNhLojzDpVB8WmIc2WA,1513.0,2392145.0,0.0,2,0.14285714285714285,10.0,11447.0,2,1,2
9pALRAxA_rGIQxSY_-9rud_BbNE_ShVVc1d4ASPz9adM23BlrDMBVgmyr6OVVYFVKJ5LULR0sUfCxQ,1505.5,2254760.0,1.0,2,1.3333333333333333,13.0,16603.0,2,1,2
koGhidhEWoMFBP6PsYFTwZoFJihzf8OXT0-pBat4kyuuqYyjoT8_jnViIvqeuhJ5-xdDsciob1Kkew,1066.0,0,1.0,1,5.0,11.0,16059.0,1,0,1
mGBN2WRL7nxpXUjvKv2_nQRcfYYlGFfY5EILGeWluKJAJGtzM9O8M-1n0t2nlmJaBguIWOoDh8MrCA,1692.5,1467557.5714285714,3.0,7,0.7872340425531915,15.0,22286.25,6,1,6
FnyrAezOuH3dju9LqTtaZP0N3RUE114h7UKh_rB6p1TkHVjEDjzGj4vfp5GbAWrt4X_cbHj57UuH9g,1242.0,2405699.0,2.0,2,9.0,13.0,18692.0,2,1,2
r59ppr8e479yChMJzdzPigrja_-SVG9kBpFmKBY6e0ghW9AWPRVT6s-2cdN0TwY9V0VNBW2V0gOciA,1528.0,1063860.0,2.0,3,1.0625,12.67,20323.0,2,1,2
pjhy8yjMhCt65yk_hx59iPKkDKVuBUguA1isWAjG1TGzlxzi62-Bu_P80hehCV3qIiDH_kNsxZ0YFw,1066.0,0,0.0,1,0.25,11.0,12600.0,1,0,1
A_m3vHBZzKmlIs_Y3tx6TRgwk6hJ-h0leBQAyxXRQliT5VjHmzEZxWLsIgmNisDyaptir61hXV8lqQ,1768.5,1087179.0,1.0,5,0.8888888888888888,14.17,22379.666666666668,6,1,6
6invaHL8cJh5pM-quwJKyP4OGbHOMMVJ1oQhCaQ_tYQ4yDR0DAxor-GrSMqkQs0_gWhDtEJU0kwdjw,1568.7142857142858,1684087.5,0.4,6,0.9318181818181818,13.71,20738.571428571428,8,1,8
jGqJcle_bjftkjQd8USnNSpcUCGLFVgi_yuEdUOokrmjuIwIRB-i5Or9dIFYnm03x3IvbX1sATMKyQ,1066.0,0,0.0,1,0.25,8.0,9337.0,1,0,1
S2i_LVhIV3O1UVMmF5FMNtP1E3fImpmsGJ9a5YeYJHd4cCTLtDAyK3vZT4F1bYCPbgvqNNovL-00vA,1415.0,3068287.6666666665,3.0,4,1.5,14.25,20654.25,4,1,4
RlFwyTKI7dJNSyQLxi0X2LrZW7vss4jXXQ-dA3pTLdWVEFpp_0L4owew-NTuFWVrmDdHwFfTRJU9MA,1030.5,88640.0,2.0,1,8.0,10.5,13247.0,2,1,2
IFZZmgA4KTrNwgkX1h62CnM5bcGJBIrkWxTa85IgCRj7U-VHLINDgysMY9s7sGYa8pQwc5gZ5HBeXA,1148.0,0,1.0,1,7.0,12.0,15339.0,1,0,1
XdkDktYYZOMjaaV5pcXewbsSSngaaA8mis4fppCsulGvbgzNU5Oq6NiuCJn07EANrkoH0k8FfsQQyg,1325.6666666666667,5832310.5,2.0,2,2.0,13.0,18113.666666666668,2,1,2
rRyS3ynCbg9J3L-XL7rGSHmBit2OC1vBezztXdfc8r3eoL6y-wCCcSsCy9pvQdAzOXCyZ7pkjwTwnQ,1148.0,0,0.0,1,0.0,12.0,11624.0,1,0,1
YzdRlhfQHszgZmOe0uaK6hLmgj8YOI3f949IBHPwcLGbknKXiMY-RKW0YYOU43WNdWh06mmPRocB7g,1202.0,462586.0,3.0,3,1.7058823529411764,11.25,18473.25,3,1,3
0Zhc0TN2fzuMDgs8wvqeFf2J0_q4z5GeGR0VmR0LbTqu5p9NHU6sIixzE2DqEAhJr0L2OHLOulmG2A,1597.0,4102965.0,0.0,2,0.3,13.5,16227.5,2,1,2
RPO2hdG9PlLasZKMVfCZLelbqf9d_lLNeQw7tBwuUwop6mD-B0QlMDcenCsh1O0vOJPFvuMgb1gZ2g,1318.0,0,1.0,1,3.5,14.0,20918.0,1,0,1
k0LVGFOWjRmO-RLsS45hwMDoRe5RI94CsqtJ_klf5BvnMqUW34IGFJj7miitkz-B7oPinAH9PWihmg,1543.5,3937939.6666666665,4.0,2,1.3333333333333333,12.25,15776.25,3,1,3
JWrFomC9rNlsMKyF5iMazNByD32eHaj1TVG8eI5g4QuEb2A52dh0K2yaXPSt-ZLx6X2WtaZl5TqcJg,1726.0,0,0.0,1,1.5,15.0,22334.0,1,0,1
LM23K2HKJGKV3sYTujH6ZkGBbT1z-5-IW0pfPeb_eRgMjs6F1d733zlmauUlGwOK7y7H_mOC2lV-bw,1674.6,329655.6666666667,1.0,7,0.6911764705882353,14.6,21930.8,8,1,8
C4RyV5JdKZ8UBY3GNyyFk3-xxgQAIcXRVwVw_gv8VLSHJ5txorKT8msqZQgEpSMCVeWwhj6BY02dgQ,1726.0,0,0.0,1,0.625,14.0,23341.0,1,0,1
nAqm8xKTzfU0KGECC4AXVI7GFuzls4Ibsff2D5wpVuiMS4Yp_EdTiWX1nn1ewW4lMlYGui0XAbt1BA,1726.0,0,0.0,1,1.0,13.0,22062.0,1,0,1
vYNPOJFRY_aQMHNjfPiAf3v0kr-T-yZkQpAuVAUaYzejh6uhgU1PaKiUBKtcyYn2wLyHY88lkkeNdw,1544.5,1836793.0,1.0,1,0.18181818181818182,10.0,13345.5,2,1,2
lw-cT_kJRbeDKnjDHEUMwkxRq5c2VAwY39FPf0borqIPQF4Q4kzI2PtnLswS98fe5PxgNq4epMp0PA,1631.5555555555557,310099.125,1.25,8,1.11864406779661,14.11,22615.777777777777,5,1,5
BCtyVF9pYNdWodaoQzI5zTwL-phq1-eCjydEqq77PpfvS1p3POaGvUmQsFVUEdqCA7Lm2E0wd4SYjQ,1726.0,0,1.0,1,2.0,16.0,25754.0,1,0,1
kZmQQUxXH_TgKtSGQz4QqS2IFYGqOzC85smqlqpupCx0uUSnLj1UawgznXU2Zluc-iJvRdVSDg2Cdg,1726.0,0,1.0,1,1.0,15.0,22164.0,1,0,1
ccrAjhcD75TAmFZ6RcEv_yAynIzXs4Xt-SiqPYnnOu_8e1zQ6Z2e_N0ifs2YjXb93JhRm0_PVtWiWg,1545.2,2589411.5,1.5,3,0.631578947368421,11.4,14686.6,5,1,5
Cvlk8hcFDuutKgRIkkQ8sNDWEZq5kdmiD76cCar7ZusfFVXcHelDCxiAuiRCqcFPXn70dlvyebupLA,1604.6666666666667,4410983.5,3.0,3,2.25,15.33,21959.0,3,1,3
QoQKYfzDcCZ31WjI18ua7dbf7EwnDM3DfQ8K0izrUTabae8KoQm7muWsnBwiPPrCA9vLWITs79GNkA,1822.0,161977.0,2.0,1,1.8571428571428572,16.0,25820.5,2,1,2
7xtQ3XyRKW30M2JWDPi-ZZTOhimX2W0Sn64oiSrIwiFKzAUqF9MmvimFAHwNZ6kjq0BNyPNO0FDNbw,1577.5,490727.0,2.0,2,3.8333333333333335,15.5,27125.5,2,1,2
bI8I6k3L41YVJxIXB1Z5nUstI1exNFyZlOFqyTHwKiWxVwFfoClCvPd47G1w-zl7pxKo4IbE8vvkhg,1687.0,2584389.0,2.0,2,3.4,15.0,25838.5,2,1,2
QOmfyRXYQxdB5tXUYWfThajWEnqeNhz92kyt7S5KDwKhcvnRJ-DcPLlznI1ewqAVPNe7NosU2l_lhQ,1387.0,447983.0,0.0,2,0.46153846153846156,13.0,17519.0,2,1,2
M_yF207A4AGnkJZkzIFU6XF6kpk0h1rEj_uz0DVFRrBOKxccf-WLfQUpXVxh2zEl8Tz21no7DBUurA,1914.2857142857142,701691.0,2.5,5,1.205128205128205,15.14,27167.571428571428,6,1,6
6agk6OP13TLi7N4IOjAkSz9riPOC38winBaaHIjijfURV3lWs7neJZr87zwY0BrU0QbR3COderFgLw,1658.0,0,0.0,1,0.3333333333333333,10.0,12800.0,1,0,1
